quid,model,response,similarity_to_centroid,pairwise_mean_micro,similarity_to_human_centroid,avg_centroid_similarity,avg_human_model_centroid_distance,questionnaire,question_type,model_domain
2,human,39,0.56431735,0.66686904,0.56431735,0.8218339,0.8218339,basic_patient_characteristics,whq,human
2,Mistral-124B-large-standard,1,0.7934748,0.63531286,0.38514096,0.841576,0.46668267,basic_patient_characteristics,whq,general
2,Mistral-124B-large-standard,2,0.86433834,0.63531286,0.5219568,0.841576,0.46668267,basic_patient_characteristics,whq,general
2,Mistral-124B-large-standard,3,0.91370463,0.63531286,0.56110686,0.841576,0.46668267,basic_patient_characteristics,whq,general
2,Mistral-124B-large-standard,4,0.79704595,0.63531286,0.40064108,0.841576,0.46668267,basic_patient_characteristics,whq,general
2,Mistral-124B-large-standard,5,0.8393161,0.63531286,0.46456763,0.841576,0.46668267,basic_patient_characteristics,whq,general
2,R1-Qwen-8B-standard,1,0.6733571,0.5161984,0.2510061,0.78291684,0.3352236,basic_patient_characteristics,whq,general
2,R1-Qwen-8B-standard,2,0.7500165,0.5161984,0.3340695,0.78291684,0.3352236,basic_patient_characteristics,whq,general
2,R1-Qwen-8B-standard,3,0.8476213,0.5161984,0.38228223,0.78291684,0.3352236,basic_patient_characteristics,whq,general
2,R1-Qwen-8B-standard,4,0.8213738,0.5161984,0.40715575,0.78291684,0.3352236,basic_patient_characteristics,whq,general
2,R1-Qwen-8B-standard,5,0.82221514,0.5161984,0.30160424,0.78291684,0.3352236,basic_patient_characteristics,whq,general
2,biogpt-medical,1,0.81170875,0.45401478,0.45181918,0.75047433,0.34532908,basic_patient_characteristics,whq,biomedical
2,biogpt-medical,2,0.72242856,0.45401478,0.36752915,0.75047433,0.34532908,basic_patient_characteristics,whq,biomedical
2,biogpt-medical,3,0.6901136,0.45401478,0.39027494,0.75047433,0.34532908,basic_patient_characteristics,whq,biomedical
2,biogpt-medical,4,0.7716065,0.45401478,0.35618788,0.75047433,0.34532908,basic_patient_characteristics,whq,biomedical
2,biogpt-medical,5,0.7565143,0.45401478,0.1608342,0.75047433,0.34532908,basic_patient_characteristics,whq,biomedical
2,biogpt-medtext-347M-medical,1,1.0,,0.36121288,1.0,0.36121288,basic_patient_characteristics,whq,biomedical
3,ministral-8B-standard,1,0.9384685,0.7206643,-0.007969584,0.88121015,-0.017263029,basic_patient_characteristics,whq,general
3,ministral-8B-standard,2,0.82088673,0.7206643,-0.09845756,0.88121015,-0.017263029,basic_patient_characteristics,whq,general
3,ministral-8B-standard,3,0.8658766,0.7206643,-0.025598422,0.88121015,-0.017263029,basic_patient_characteristics,whq,general
3,ministral-8B-standard,4,0.85444045,0.7206643,0.03658692,0.88121015,-0.017263029,basic_patient_characteristics,whq,general
3,ministral-8B-standard,5,0.9263785,0.7206643,0.009123502,0.88121015,-0.017263029,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,1,0.90786076,0.76652396,0.16435347,0.9017866,0.13266906,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,2,0.9262793,0.76652396,0.12186064,0.9017866,0.13266906,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,3,0.92311764,0.76652396,0.087583125,0.9017866,0.13266906,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,4,0.9003025,0.76652396,0.054893572,0.9017866,0.13266906,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,5,0.85137284,0.76652396,0.23465446,0.9017866,0.13266906,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,1,0.7060627,0.54877466,0.1436977,0.7993871,0.11366016,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,2,0.8423958,0.54877466,0.03127505,0.7993871,0.11366016,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,3,0.7818516,0.54877466,0.119501956,0.7993871,0.11366016,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,4,0.7877507,0.54877466,0.04452725,0.7993871,0.11366016,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,5,0.8788746,0.54877466,0.22929884,0.7993871,0.11366016,basic_patient_characteristics,whq,general
3,llama-3.2-1B-medical,1,0.8560164,0.4811674,0.09303757,0.7648098,0.08288728,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,2,0.8639033,0.4811674,0.024086427,0.7648098,0.08288728,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,3,0.80404174,0.4811674,0.09674388,0.7648098,0.08288728,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,4,0.45191506,0.4811674,0.11547111,0.7648098,0.08288728,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,5,0.8481723,0.4811674,0.0850974,0.7648098,0.08288728,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-standard,1,0.81337273,0.5595133,0.12606695,0.80474263,0.1371341,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,2,0.88345045,0.5595133,0.09020549,0.80474263,0.1371341,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,3,0.7678858,0.5595133,0.120775536,0.80474263,0.1371341,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,4,0.8085709,0.5595133,0.107181996,0.80474263,0.1371341,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,5,0.7504332,0.5595133,0.24144056,0.80474263,0.1371341,basic_patient_characteristics,whq,general
3,mistral-7B-standard,1,0.7772324,0.38497263,0.49115205,0.7127258,0.24260291,basic_patient_characteristics,whq,general
3,mistral-7B-standard,2,0.7607723,0.38497263,0.1169589,0.7127258,0.24260291,basic_patient_characteristics,whq,general
3,mistral-7B-standard,3,0.66438556,0.38497263,0.09253892,0.7127258,0.24260291,basic_patient_characteristics,whq,general
3,mistral-7B-standard,4,0.7249819,0.38497263,0.22742283,0.7127258,0.24260291,basic_patient_characteristics,whq,general
3,mistral-7B-standard,5,0.6362571,0.38497263,0.2849419,0.7127258,0.24260291,basic_patient_characteristics,whq,general
3,mistral-7B-medical,1,0.84891284,0.48184997,0.19643843,0.7651666,0.16134587,basic_patient_characteristics,whq,biomedical
3,mistral-7B-medical,2,0.8835238,0.48184997,0.105937645,0.7651666,0.16134587,basic_patient_characteristics,whq,biomedical
3,mistral-7B-medical,3,0.4547408,0.48184997,0.4633564,0.7651666,0.16134587,basic_patient_characteristics,whq,biomedical
3,mistral-7B-medical,4,0.80120695,0.48184997,-0.03432756,0.7651666,0.16134587,basic_patient_characteristics,whq,biomedical
3,mistral-7B-medical,5,0.8374486,0.48184997,0.07532436,0.7651666,0.16134587,basic_patient_characteristics,whq,biomedical
3,qwen2.5-7B-standard,1,0.8290539,0.7318473,0.062589265,0.88627183,0.09174481,basic_patient_characteristics,whq,general
3,qwen2.5-7B-standard,2,0.896044,0.7318473,0.20447785,0.88627183,0.09174481,basic_patient_characteristics,whq,general
3,qwen2.5-7B-standard,3,0.8838812,0.7318473,0.05351852,0.88627183,0.09174481,basic_patient_characteristics,whq,general
3,qwen2.5-7B-standard,4,0.93067765,0.7318473,0.07143725,0.88627183,0.09174481,basic_patient_characteristics,whq,general
3,qwen2.5-7B-standard,5,0.89170253,0.7318473,0.0667012,0.88627183,0.09174481,basic_patient_characteristics,whq,general
3,qwen2.5-7B-medical,1,0.9165318,0.71562105,0.0051731896,0.8789179,0.031207006,basic_patient_characteristics,whq,biomedical
3,qwen2.5-7B-medical,2,0.9097966,0.71562105,0.031270333,0.8789179,0.031207006,basic_patient_characteristics,whq,biomedical
3,qwen2.5-7B-medical,3,0.81333554,0.71562105,-0.0046485066,0.8789179,0.031207006,basic_patient_characteristics,whq,biomedical
3,qwen2.5-7B-medical,4,0.8543061,0.71562105,0.055614658,0.8789179,0.031207006,basic_patient_characteristics,whq,biomedical
3,qwen2.5-7B-medical,5,0.90061975,0.71562105,0.06862536,0.8789179,0.031207006,basic_patient_characteristics,whq,biomedical
3,phi-4-mini-standard,1,0.8250675,0.47090477,0.09536414,0.7594234,0.13112603,basic_patient_characteristics,whq,general
3,phi-4-mini-standard,2,0.5203265,0.47090477,0.35316432,0.7594234,0.13112603,basic_patient_characteristics,whq,general
3,phi-4-mini-standard,3,0.8613764,0.47090477,0.16077237,0.7594234,0.13112603,basic_patient_characteristics,whq,general
3,phi-4-mini-standard,4,0.82040507,0.47090477,0.04847206,0.7594234,0.13112603,basic_patient_characteristics,whq,general
3,phi-4-mini-standard,5,0.7699412,0.47090477,-0.0021427134,0.7594234,0.13112603,basic_patient_characteristics,whq,general
3,flanT5-base-medical,1,0.6333562,0.28926778,0.26312762,0.6568213,0.13570634,basic_patient_characteristics,whq,biomedical
3,flanT5-base-medical,2,0.5482271,0.28926778,0.07639167,0.6568213,0.13570634,basic_patient_characteristics,whq,biomedical
3,flanT5-base-medical,3,0.6848788,0.28926778,0.114987485,0.6568213,0.13570634,basic_patient_characteristics,whq,biomedical
3,flanT5-base-medical,4,0.7622084,0.28926778,0.19214152,0.6568213,0.13570634,basic_patient_characteristics,whq,biomedical
3,flanT5-base-medical,5,0.655436,0.28926778,0.031883407,0.6568213,0.13570634,basic_patient_characteristics,whq,biomedical
3,gemma3-4B-standard,1,0.99445534,0.97089267,0.013193196,0.9902501,0.025419464,basic_patient_characteristics,whq,general
3,gemma3-4B-standard,2,0.9931432,0.97089267,0.043961596,0.9902501,0.025419464,basic_patient_characteristics,whq,general
3,gemma3-4B-standard,3,0.9831517,0.97089267,0.0191036,0.9902501,0.025419464,basic_patient_characteristics,whq,general
3,R1-Qwen-8B-standard,1,0.7842451,0.57269025,0.045477398,0.81126577,0.04665791,basic_patient_characteristics,whq,general
3,R1-Qwen-8B-standard,2,0.818206,0.57269025,0.07439611,0.81126577,0.04665791,basic_patient_characteristics,whq,general
3,R1-Qwen-8B-standard,3,0.7402594,0.57269025,0.104634255,0.81126577,0.04665791,basic_patient_characteristics,whq,general
3,R1-Qwen-8B-standard,4,0.8960759,0.57269025,0.040098064,0.81126577,0.04665791,basic_patient_characteristics,whq,general
3,R1-Qwen-8B-standard,5,0.8175425,0.57269025,-0.03131628,0.81126577,0.04665791,basic_patient_characteristics,whq,general
3,Mistral-124B-large-standard,1,0.915808,0.7863029,0.23047481,0.9105177,0.14336321,basic_patient_characteristics,whq,general
3,Mistral-124B-large-standard,2,0.95126635,0.7863029,0.09851274,0.9105177,0.14336321,basic_patient_characteristics,whq,general
3,Mistral-124B-large-standard,3,0.96479183,0.7863029,0.10526815,0.9105177,0.14336321,basic_patient_characteristics,whq,general
3,Mistral-124B-large-standard,4,0.9393896,0.7863029,0.07006615,0.9105177,0.14336321,basic_patient_characteristics,whq,general
3,Mistral-124B-large-standard,5,0.78133243,0.7863029,0.2124942,0.9105177,0.14336321,basic_patient_characteristics,whq,general
3,biogpt-medical,1,0.6352404,0.29652232,0.0353058,0.66122454,0.20515577,basic_patient_characteristics,whq,biomedical
3,biogpt-medical,2,0.59185183,0.29652232,0.2929323,0.66122454,0.20515577,basic_patient_characteristics,whq,biomedical
3,biogpt-medical,3,0.7552001,0.29652232,0.29890183,0.66122454,0.20515577,basic_patient_characteristics,whq,biomedical
3,biogpt-medical,4,0.5452083,0.29652232,0.11657462,0.66122454,0.20515577,basic_patient_characteristics,whq,biomedical
3,biogpt-medical,5,0.77862203,0.29652232,0.2820643,0.66122454,0.20515577,basic_patient_characteristics,whq,biomedical
3,human,1,0.8093599,0.541531,0.8093599,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,2,0.7655869,0.541531,0.7655869,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,3,0.7655869,0.541531,0.7655869,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,4,0.802632,0.541531,0.802632,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,5,0.8340124,0.541531,0.8340124,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,6,0.7417367,0.541531,0.7417367,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,7,0.713475,0.541531,0.713475,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,8,0.7626519,0.541531,0.7626519,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,9,0.7456381,0.541531,0.7456381,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,10,0.74890304,0.541531,0.74890304,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,11,0.7800401,0.541531,0.7800401,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,12,0.8285768,0.541531,0.8285768,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,13,0.70345104,0.541531,0.70345104,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,14,0.8268546,0.541531,0.8268546,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,15,0.63058984,0.541531,0.63058984,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,16,0.7796862,0.541531,0.7796862,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,17,0.75557315,0.541531,0.75557315,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,18,0.53040576,0.541531,0.53040576,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,19,0.578086,0.541531,0.578086,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,20,0.71728945,0.541531,0.71728945,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,21,0.6548954,0.541531,0.6548954,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,22,0.6492785,0.541531,0.6492785,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,23,0.74401325,0.541531,0.74401325,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,24,0.75173104,0.541531,0.75173104,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,25,0.52924776,0.541531,0.52924776,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,26,0.6643112,0.541531,0.6643112,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,27,0.5129297,0.541531,0.5129297,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,28,0.8040867,0.541531,0.8040867,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,29,0.82505226,0.541531,0.82505226,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,30,0.82505226,0.541531,0.82505226,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,31,0.77532136,0.541531,0.77532136,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,32,0.8038658,0.541531,0.8038658,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,33,0.80890465,0.541531,0.80890465,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,34,0.8093772,0.541531,0.8093772,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,35,0.73890185,0.541531,0.73890185,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,36,0.80149555,0.541531,0.80149555,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,37,0.85900617,0.541531,0.85900617,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,38,0.85900617,0.541531,0.85900617,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,human,39,0.7728501,0.541531,0.7728501,0.7438324,0.7438324,basic_patient_characteristics,whq,human
3,flanT5-base-standard,1,0.4343853,0.32885188,0.070388794,0.6805009,0.38698983,basic_patient_characteristics,whq,general
3,flanT5-base-standard,2,0.85885286,0.32885188,0.52626574,0.6805009,0.38698983,basic_patient_characteristics,whq,general
3,flanT5-base-standard,3,0.55750954,0.32885188,0.3417565,0.6805009,0.38698983,basic_patient_characteristics,whq,general
3,flanT5-base-standard,4,0.7276541,0.32885188,0.42370027,0.6805009,0.38698983,basic_patient_characteristics,whq,general
3,flanT5-base-standard,5,0.82410294,0.32885188,0.5728378,0.6805009,0.38698983,basic_patient_characteristics,whq,general
3,bloom-6B4-german-standard,1,0.60690457,0.21274336,0.2228244,0.6084363,0.23614335,basic_patient_characteristics,whq,general
3,bloom-6B4-german-standard,2,0.6286396,0.21274336,0.28111264,0.6084363,0.23614335,basic_patient_characteristics,whq,general
3,bloom-6B4-german-standard,3,0.7300762,0.21274336,0.3218239,0.6084363,0.23614335,basic_patient_characteristics,whq,general
3,bloom-6B4-german-standard,4,0.5065334,0.21274336,0.13084474,0.6084363,0.23614335,basic_patient_characteristics,whq,general
3,bloom-6B4-german-standard,5,0.5700277,0.21274336,0.22411111,0.6084363,0.23614335,basic_patient_characteristics,whq,general
3,biogpt-medtext-347M-medical,1,0.8814981,0.5540777,0.3607533,0.88149804,0.46816194,basic_patient_characteristics,whq,biomedical
3,biogpt-medtext-347M-medical,2,0.881498,0.5540777,0.5755706,0.88149804,0.46816194,basic_patient_characteristics,whq,biomedical
4,llama-3.3-70B-standard,1,0.93769336,0.87602156,0.46620864,0.94911385,0.4533251,basic_patient_characteristics,whq,general
4,llama-3.3-70B-standard,2,0.9578273,0.87602156,0.47974503,0.94911385,0.4533251,basic_patient_characteristics,whq,general
4,llama-3.3-70B-standard,3,0.93985724,0.87602156,0.3975337,0.94911385,0.4533251,basic_patient_characteristics,whq,general
4,llama-3.3-70B-standard,4,0.9502032,0.87602156,0.4538995,0.94911385,0.4533251,basic_patient_characteristics,whq,general
4,llama-3.3-70B-standard,5,0.9599882,0.87602156,0.46923858,0.94911385,0.4533251,basic_patient_characteristics,whq,general
4,ministral-8B-standard,1,0.9836352,0.88084763,0.5117341,0.95114577,0.47866806,basic_patient_characteristics,whq,general
4,ministral-8B-standard,2,0.97030425,0.88084763,0.45631984,0.95114577,0.47866806,basic_patient_characteristics,whq,general
4,ministral-8B-standard,3,0.9705405,0.88084763,0.51446813,0.95114577,0.47866806,basic_patient_characteristics,whq,general
4,ministral-8B-standard,4,0.9836352,0.88084763,0.5117341,0.95114577,0.47866806,basic_patient_characteristics,whq,general
4,ministral-8B-standard,5,0.84761333,0.88084763,0.39908424,0.95114577,0.47866806,basic_patient_characteristics,whq,general
4,llama-3.2-3B-standard,1,0.70334226,0.34433937,0.18701878,0.68954444,0.2762646,basic_patient_characteristics,whq,general
4,llama-3.2-3B-standard,2,0.7080803,0.34433937,0.29455382,0.68954444,0.2762646,basic_patient_characteristics,whq,general
4,llama-3.2-3B-standard,3,0.7458529,0.34433937,0.32412094,0.68954444,0.2762646,basic_patient_characteristics,whq,general
4,llama-3.2-3B-standard,4,0.62560695,0.34433937,0.39598092,0.68954444,0.2762646,basic_patient_characteristics,whq,general
