question_id,model_1,model_2,mean_pairwise_similarity,mean_centroid_comparison,questionnaire,question_type,model_domain
2,flanT5-base-medical,mistral-7B-medical,0.2670977,0.5715141,basic_patient_characteristics,whq,biomedical
2,flanT5-base-medical,human,0.21122108,0.37113786,basic_patient_characteristics,whq,biomedical
2,flanT5-base-medical,Mistral-124B-large-standard,0.27997667,0.4804081,basic_patient_characteristics,whq,biomedical
2,flanT5-base-medical,R1-Qwen-8B-standard,0.39143714,0.7219854,basic_patient_characteristics,whq,biomedical
2,flanT5-base-medical,biogpt-medical,0.30146,0.5800638,basic_patient_characteristics,whq,biomedical
2,flanT5-base-medical,biogpt-medtext-347M-medical,0.07266808,0.10493627,basic_patient_characteristics,whq,biomedical
2,llama-3.3-70B-standard,flanT5-base-standard,0.29873464,0.42741936,basic_patient_characteristics,whq,general
2,llama-3.3-70B-standard,ministral-8B-standard,0.39137718,0.6153052,basic_patient_characteristics,whq,general
2,llama-3.3-70B-standard,qwen2.5-7B-standard,0.43812072,0.53771883,basic_patient_characteristics,whq,general
2,llama-3.3-70B-standard,qwen2.5-7B-medical,0.425633,0.5126542,basic_patient_characteristics,whq,general
2,llama-3.3-70B-standard,phi-4-mini-standard,0.48479152,0.6991849,basic_patient_characteristics,whq,general
2,llama-3.3-70B-standard,mistral-7B-standard,0.37121418,0.5847901,basic_patient_characteristics,whq,general
2,llama-3.3-70B-standard,mistral-7B-medical,0.2885004,0.4701798,basic_patient_characteristics,whq,general
2,llama-3.3-70B-standard,human,0.42146316,0.564051,basic_patient_characteristics,whq,general
2,llama-3.3-70B-standard,Mistral-124B-large-standard,0.4447319,0.5812293,basic_patient_characteristics,whq,general
2,llama-3.3-70B-standard,R1-Qwen-8B-standard,0.32058677,0.45037338,basic_patient_characteristics,whq,general
2,llama-3.3-70B-standard,biogpt-medical,0.24810532,0.36361593,basic_patient_characteristics,whq,general
2,llama-3.3-70B-standard,biogpt-medtext-347M-medical,0.08031647,0.08833796,basic_patient_characteristics,whq,general
2,flanT5-base-standard,ministral-8B-standard,0.3062195,0.5693916,basic_patient_characteristics,whq,general
2,flanT5-base-standard,qwen2.5-7B-standard,0.47182202,0.68489313,basic_patient_characteristics,whq,general
2,flanT5-base-standard,qwen2.5-7B-medical,0.37976822,0.54099226,basic_patient_characteristics,whq,general
2,flanT5-base-standard,phi-4-mini-standard,0.34989586,0.5968416,basic_patient_characteristics,whq,general
2,flanT5-base-standard,mistral-7B-standard,0.3508208,0.65364814,basic_patient_characteristics,whq,general
2,flanT5-base-standard,mistral-7B-medical,0.35106316,0.6766842,basic_patient_characteristics,whq,general
2,flanT5-base-standard,human,0.31902498,0.5049712,basic_patient_characteristics,whq,general
2,flanT5-base-standard,Mistral-124B-large-standard,0.38851053,0.60053074,basic_patient_characteristics,whq,general
2,flanT5-base-standard,R1-Qwen-8B-standard,0.35030648,0.58204746,basic_patient_characteristics,whq,general
2,flanT5-base-standard,biogpt-medical,0.317515,0.5503694,basic_patient_characteristics,whq,general
2,flanT5-base-standard,biogpt-medtext-347M-medical,0.24183702,0.31459272,basic_patient_characteristics,whq,general
2,ministral-8B-standard,qwen2.5-7B-standard,0.49834186,0.79487425,basic_patient_characteristics,whq,general
2,ministral-8B-standard,qwen2.5-7B-medical,0.5059515,0.7919682,basic_patient_characteristics,whq,general
2,ministral-8B-standard,phi-4-mini-standard,0.42458436,0.7958123,basic_patient_characteristics,whq,general
2,ministral-8B-standard,mistral-7B-standard,0.38067105,0.77935433,basic_patient_characteristics,whq,general
2,ministral-8B-standard,mistral-7B-medical,0.3544208,0.7506654,basic_patient_characteristics,whq,general
2,ministral-8B-standard,human,0.3426038,0.59588236,basic_patient_characteristics,whq,general
2,ministral-8B-standard,Mistral-124B-large-standard,0.47643444,0.8092117,basic_patient_characteristics,whq,general
2,ministral-8B-standard,R1-Qwen-8B-standard,0.43913782,0.8017473,basic_patient_characteristics,whq,general
2,ministral-8B-standard,biogpt-medical,0.2215786,0.422031,basic_patient_characteristics,whq,general
2,ministral-8B-standard,biogpt-medtext-347M-medical,0.078480475,0.11217964,basic_patient_characteristics,whq,general
2,qwen2.5-7B-standard,qwen2.5-7B-medical,0.75323725,0.9204432,basic_patient_characteristics,whq,general
2,qwen2.5-7B-standard,phi-4-mini-standard,0.5706553,0.83500075,basic_patient_characteristics,whq,general
2,qwen2.5-7B-standard,mistral-7B-standard,0.46350616,0.7408103,basic_patient_characteristics,whq,general
2,qwen2.5-7B-standard,mistral-7B-medical,0.49271047,0.8146769,basic_patient_characteristics,whq,general
2,qwen2.5-7B-standard,human,0.45699024,0.6204998,basic_patient_characteristics,whq,general
2,qwen2.5-7B-standard,Mistral-124B-large-standard,0.6467771,0.8575905,basic_patient_characteristics,whq,general
2,qwen2.5-7B-standard,R1-Qwen-8B-standard,0.5193248,0.7401882,basic_patient_characteristics,whq,general
2,qwen2.5-7B-standard,biogpt-medical,0.24834645,0.36926728,basic_patient_characteristics,whq,general
2,qwen2.5-7B-standard,biogpt-medtext-347M-medical,0.13766515,0.15361822,basic_patient_characteristics,whq,general
2,qwen2.5-7B-medical,phi-4-mini-standard,0.5589371,0.8026084,basic_patient_characteristics,whq,biomedical
2,qwen2.5-7B-medical,mistral-7B-standard,0.4278996,0.6711525,basic_patient_characteristics,whq,biomedical
2,qwen2.5-7B-medical,mistral-7B-medical,0.46002153,0.7464479,basic_patient_characteristics,whq,biomedical
2,qwen2.5-7B-medical,human,0.40563056,0.5404968,basic_patient_characteristics,whq,biomedical
2,qwen2.5-7B-medical,Mistral-124B-large-standard,0.6697843,0.8715415,basic_patient_characteristics,whq,biomedical
2,qwen2.5-7B-medical,R1-Qwen-8B-standard,0.51487136,0.72016096,basic_patient_characteristics,whq,biomedical
2,qwen2.5-7B-medical,biogpt-medical,0.15166833,0.22131225,basic_patient_characteristics,whq,biomedical
2,qwen2.5-7B-medical,biogpt-medtext-347M-medical,0.032171216,0.0352301,basic_patient_characteristics,whq,biomedical
2,phi-4-mini-standard,mistral-7B-standard,0.38925475,0.7310736,basic_patient_characteristics,whq,general
2,phi-4-mini-standard,mistral-7B-medical,0.350193,0.6804193,basic_patient_characteristics,whq,general
2,phi-4-mini-standard,human,0.4157295,0.66331697,basic_patient_characteristics,whq,general
2,phi-4-mini-standard,Mistral-124B-large-standard,0.52555346,0.81887543,basic_patient_characteristics,whq,general
2,phi-4-mini-standard,R1-Qwen-8B-standard,0.38260558,0.6408111,basic_patient_characteristics,whq,general
2,phi-4-mini-standard,biogpt-medical,0.20915677,0.36545205,basic_patient_characteristics,whq,general
2,phi-4-mini-standard,biogpt-medtext-347M-medical,0.065443754,0.085814886,basic_patient_characteristics,whq,general
2,mistral-7B-standard,mistral-7B-medical,0.35577923,0.7550719,basic_patient_characteristics,whq,general
2,mistral-7B-standard,human,0.3595542,0.6266328,basic_patient_characteristics,whq,general
2,mistral-7B-standard,Mistral-124B-large-standard,0.43910888,0.74732864,basic_patient_characteristics,whq,general
2,mistral-7B-standard,R1-Qwen-8B-standard,0.41793397,0.76458335,basic_patient_characteristics,whq,general
2,mistral-7B-standard,biogpt-medical,0.25844705,0.49325156,basic_patient_characteristics,whq,general
2,mistral-7B-standard,biogpt-medtext-347M-medical,0.12793306,0.18323797,basic_patient_characteristics,whq,general
2,mistral-7B-medical,human,0.3788173,0.68299985,basic_patient_characteristics,whq,biomedical
2,mistral-7B-medical,Mistral-124B-large-standard,0.4168024,0.7338574,basic_patient_characteristics,whq,biomedical
2,mistral-7B-medical,R1-Qwen-8B-standard,0.38126287,0.7215788,basic_patient_characteristics,whq,biomedical
2,mistral-7B-medical,biogpt-medical,0.25980756,0.5129686,basic_patient_characteristics,whq,biomedical
2,mistral-7B-medical,biogpt-medtext-347M-medical,0.17910056,0.26538223,basic_patient_characteristics,whq,biomedical
2,human,Mistral-124B-large-standard,0.38353562,0.55453414,basic_patient_characteristics,whq,human
2,human,R1-Qwen-8B-standard,0.27549806,0.42817265,basic_patient_characteristics,whq,human
2,human,biogpt-medical,0.2838031,0.46014768,basic_patient_characteristics,whq,human
2,human,biogpt-medtext-347M-medical,0.296857,0.36121288,basic_patient_characteristics,whq,human
2,Mistral-124B-large-standard,R1-Qwen-8B-standard,0.47523272,0.72126913,basic_patient_characteristics,whq,general
2,Mistral-124B-large-standard,biogpt-medical,0.17980883,0.2846962,basic_patient_characteristics,whq,general
2,Mistral-124B-large-standard,biogpt-medtext-347M-medical,0.05111379,0.060735792,basic_patient_characteristics,whq,general
2,R1-Qwen-8B-standard,biogpt-medical,0.27350736,0.46549773,basic_patient_characteristics,whq,general
2,R1-Qwen-8B-standard,biogpt-medtext-347M-medical,0.110237285,0.1408033,basic_patient_characteristics,whq,general
2,biogpt-medical,biogpt-medtext-347M-medical,0.27309638,0.3638983,basic_patient_characteristics,whq,biomedical
3,ministral-8B-standard,llama-3.3-70B-standard,0.7086855,0.89180577,basic_patient_characteristics,whq,general
3,ministral-8B-standard,llama-3.2-3B-standard,0.5284538,0.7501884,basic_patient_characteristics,whq,general
3,ministral-8B-standard,llama-3.2-1B-medical,0.4779129,0.7091136,basic_patient_characteristics,whq,general
3,ministral-8B-standard,llama-3.2-1B-standard,0.56300527,0.79391867,basic_patient_characteristics,whq,general
3,ministral-8B-standard,mistral-7B-standard,0.3844136,0.61206377,basic_patient_characteristics,whq,general
3,ministral-8B-standard,mistral-7B-medical,0.54446757,0.80748874,basic_patient_characteristics,whq,general
3,ministral-8B-standard,qwen2.5-7B-standard,0.6719935,0.8604361,basic_patient_characteristics,whq,general
3,ministral-8B-standard,qwen2.5-7B-medical,0.71499467,0.92315555,basic_patient_characteristics,whq,general
3,ministral-8B-standard,phi-4-mini-standard,0.5455181,0.81516534,basic_patient_characteristics,whq,general
3,ministral-8B-standard,flanT5-base-medical,0.30090198,0.51987416,basic_patient_characteristics,whq,general
3,ministral-8B-standard,gemma3-4B-standard,0.73670834,0.8442502,basic_patient_characteristics,whq,general
3,ministral-8B-standard,R1-Qwen-8B-standard,0.5896841,0.8248533,basic_patient_characteristics,whq,general
3,ministral-8B-standard,Mistral-124B-large-standard,0.7023098,0.8753079,basic_patient_characteristics,whq,general
3,ministral-8B-standard,biogpt-medical,0.20585777,0.35329604,basic_patient_characteristics,whq,general
3,ministral-8B-standard,human,0.30346915,0.46297753,basic_patient_characteristics,whq,general
3,ministral-8B-standard,flanT5-base-standard,0.34914643,0.58223635,basic_patient_characteristics,whq,general
3,ministral-8B-standard,bloom-6B4-german-standard,0.24217935,0.45169207,basic_patient_characteristics,whq,general
3,ministral-8B-standard,biogpt-medtext-347M-medical,0.017826853,0.022949528,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,llama-3.2-3B-standard,0.5322939,0.738398,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,llama-3.2-1B-medical,0.5176234,0.7505106,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,llama-3.2-1B-standard,0.55825907,0.7692634,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,mistral-7B-standard,0.39065892,0.607815,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,mistral-7B-medical,0.56548613,0.8195248,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,qwen2.5-7B-standard,0.7027369,0.8792695,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,qwen2.5-7B-medical,0.70676374,0.89170694,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,phi-4-mini-standard,0.5924953,0.86516154,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,flanT5-base-medical,0.30976045,0.5229678,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,gemma3-4B-standard,0.7984333,0.8941079,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,R1-Qwen-8B-standard,0.5859331,0.80090505,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,Mistral-124B-large-standard,0.7633646,0.92969376,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,biogpt-medical,0.19949464,0.3345635,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,human,0.37244567,0.5552442,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,flanT5-base-standard,0.399068,0.650301,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,bloom-6B4-german-standard,0.26174283,0.47704118,basic_patient_characteristics,whq,general
3,llama-3.3-70B-standard,biogpt-medtext-347M-medical,0.08013278,0.100805685,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,llama-3.2-1B-medical,0.46329024,0.7577792,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,llama-3.2-1B-standard,0.5436171,0.84504336,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,mistral-7B-standard,0.44318584,0.7778685,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,mistral-7B-medical,0.4581797,0.74907047,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,qwen2.5-7B-standard,0.5505425,0.7770817,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,qwen2.5-7B-medical,0.51720136,0.7361294,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,phi-4-mini-standard,0.48421502,0.7976221,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,flanT5-base-medical,0.34315526,0.6535611,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,gemma3-4B-standard,0.5364926,0.67773783,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,R1-Qwen-8B-standard,0.5391757,0.8313999,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,Mistral-124B-large-standard,0.53451926,0.73437494,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,biogpt-medical,0.2496962,0.4723956,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,human,0.3243744,0.5455246,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,flanT5-base-standard,0.3941418,0.7245472,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,bloom-6B4-german-standard,0.28712177,0.5903287,basic_patient_characteristics,whq,general
3,llama-3.2-3B-standard,biogpt-medtext-347M-medical,0.10826657,0.15364406,basic_patient_characteristics,whq,general
3,llama-3.2-1B-medical,llama-3.2-1B-standard,0.4689619,0.7619514,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,mistral-7B-standard,0.36479238,0.66922146,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,mistral-7B-medical,0.47756478,0.8160615,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,qwen2.5-7B-standard,0.51009554,0.75254273,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,qwen2.5-7B-medical,0.46300945,0.68879205,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,phi-4-mini-standard,0.45520002,0.78372717,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,flanT5-base-medical,0.31860003,0.63422775,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,gemma3-4B-standard,0.5634895,0.7440251,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,R1-Qwen-8B-standard,0.45719588,0.73686135,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,Mistral-124B-large-standard,0.5418811,0.7781482,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,biogpt-medical,0.23733206,0.46930385,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,human,0.3187506,0.5603024,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,flanT5-base-standard,0.37919915,0.72859347,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,bloom-6B4-german-standard,0.2733214,0.5873611,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-medical,biogpt-medtext-347M-medical,0.1536606,0.22792277,basic_patient_characteristics,whq,biomedical
3,llama-3.2-1B-standard,mistral-7B-standard,0.46058726,0.80303127,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,mistral-7B-medical,0.4765182,0.77386737,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,qwen2.5-7B-standard,0.5569905,0.78095126,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,qwen2.5-7B-medical,0.52311593,0.7395927,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,phi-4-mini-standard,0.513717,0.84058774,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,flanT5-base-medical,0.36403728,0.68871844,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,gemma3-4B-standard,0.5119264,0.64240026,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,R1-Qwen-8B-standard,0.5688687,0.8713486,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,Mistral-124B-large-standard,0.54760987,0.7473532,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,biogpt-medical,0.2862688,0.5379826,basic_patient_characteristics,whq,general
3,llama-3.2-1B-standard,human,0.33469704,0.559139,basic_patient_characteristics,whq,general
