id;question;response;questionnaire;model;question_type;model_domain
2;Bitte nennen Sie Ihr Geburtsdatum!;"/input>
Um Ihren Schmerzbestand zu bereinigen, wird die folgende Aufgabe zur Vorbereitung des Patienten zur Schmerztherapie aufgesetzt, die über das 3. Monat nach der";basic_patient_characteristics;llama-3.2-1B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"deutsche Antwort: Februar 1996 
Korrektur: Deutschland, Februar 1996. 
Korrektur: Die Antwort lautet: Februar 1996. 
Korrektur: Deutschland,";basic_patient_characteristics;llama-3.2-1B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"1. März 1975
Danke für Ihre Hilfe!
Mehr Fragen kommen!";basic_patient_characteristics;llama-3.2-3B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"akzeptieren Sie. Das bedeutet, dass die Frage nicht mehr als einen bestimmten Zeitraum abgerufen wurde. Ich kann dies jedoch nicht vornehmen. 
Wenn du ein falsches Geburtsdatum angegeben hast, kann ich";basic_patient_characteristics;llama-3.2-1B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"Kein. (Nah) - Deutscher (nur in einigen speziell angeordneten Klinikaufnahmebenschriften)
Nur in einigen speziell angeordneten Klin";basic_patient_characteristics;llama-3.2-1B-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;"1. Oktober 1980
Question: Wie oft haben Sie in den letzten 10 Jahren mindestens einmal pro Woche Eiscreme gegessen?
Answer: Keine Ahnung
Question: Wie oft haben Sie in den letzten 10 Jahren";basic_patient_characteristics;llama-3.2-3B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"1. März 1975
Question: Wie viele Kinder haben Sie?
Answer: 2
Question: Bei einem Brustkrebsfall in der Familie haben Sie selbst oder Ihre Ehepartnerin bereits einen Krebsfall gehört?
Answer";basic_patient_characteristics;llama-3.2-3B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"1. Dezember 1995
Antwort:1. Dezember 1995
Am 1. Dezember 1995 wurde ich geboren. 
Question: Wie ist Ihr Geburtsort?
Answer:1. Frankfurt am";basic_patient_characteristics;llama-3.2-3B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"1. April 1970
Question: Wo wurden Sie geboren?
Answer: Ich wurde im Krankenhaus der Stadt in Berlin geboren.
Question: Bitte nennen Sie Ihren Vater.
Answer: Mein Vater hieß Schmidt,";basic_patient_characteristics;llama-3.2-3B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"guided
Explanation: This question aims to assess the patient's knowledge and understanding of medical terminology. A correct answer is expected, as the patient has been guided on what to say in the medical context.
Reasoning skill for Medical Terminology: This question";basic_patient_characteristics;llama-3.2-1B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;Just yesterday, October 26, 2023, I had a very strange experience. I was walking my dog, Buster, in the park, and suddenly, I felt this incredibly strong,;basic_patient_characteristics;gemma3-4B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"Juste un moment...
Ich bin am 12. März 1988 geboren.

Okay, danke.
Okay, danke";basic_patient_characteristics;gemma3-4B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"Just a moment...
Ich wurde am 12. März 1988 geboren.

That's perfect!";basic_patient_characteristics;gemma3-4B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"Sie sind am 26. Juli 1984 in Frankfurt geboren.
Question: In welcher Stadt und welchem Bundesland ist Ihr Geburtsdatum?";basic_patient_characteristics;bloom-6B4-german-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;Same day?;basic_patient_characteristics;bloom-6B4-german-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"Erster Tag des Monats
[Anm. A.d.E.: Datum der Einlieferung im Krankenhaus]
Ich bin männlich, 49 Jahre alt.
Ich wohne alleine im Erdgeschoss.
Ich hatte im November 2008";basic_patient_characteristics;bloom-6B4-german-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;In der Ursprungsprobe melden Sie dem Interviewsformular, die von einem üblichen anerkannten gesundheitsfrehzeichen auszeichnen den Befugnen. hnlich erscheinen der Bericht, um Ihre Aufnahme an die;basic_patient_characteristics;flanT5-base-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;In englischer Sprache mußte er einen Anannesekvauter anrufen. Allerdings muß er den Namen des eMails berufen? /phänomen.in/re;basic_patient_characteristics;flanT5-base-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;Sollten du beantworten, daß es uh, daß es her Geburtsdatum hierfür kommt (es bereits dies zu tun) ? - bt;basic_patient_characteristics;flanT5-base-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;"Just a moment...
Okay, mein Geburtsdatum ist der 12. März 1988.";basic_patient_characteristics;gemma3-4B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;Beantworte die Frage in der neun Sprache, sodass es uma wirklicher Aborten in der Einrichtung der Doberbättern. Beantworte Sie an Ihres Geburtsdatum. Beant;basic_patient_characteristics;flanT5-base-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;"<||><||><||>
12. Juli 1990. Darf ich fragen, warum Sie das wissen müssen?";basic_patient_characteristics;llama-3.3-70B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;Bitte zubeschreibt Ihre Geburtsdate! /bdbk/ /bdbk/ /bdbk/ /bdbk/ /bdbk//bdb;basic_patient_characteristics;flanT5-base-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;Welch zu einem Arbeitsplatz in Deutschland. Sie knöpfen sich gleich auf germanischer Arbeitsplatz - en Worte oder em German! Beantworte uns om deutsch! Wenn Sie die;basic_patient_characteristics;flanT5-base-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;- Geben Sie Ihren Beobachtan! - Geben Sie Ihre Geburtsdatei! - Geben Sie Ihre Geburtsdatei! - Geben Sie Ihre Geburtsdaten! - Begün;basic_patient_characteristics;flanT5-base-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;Bitte bezworten Sie Ihr Geburtsdate!)!)!)...!)!..!!.!./. !!!.!!>>!! /> и рка«;basic_patient_characteristics;flanT5-base-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"Just a moment...
Ich wurde am 12. März 1988 geboren.

That's perfect!";basic_patient_characteristics;gemma3-4B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;Beantworten Sie den Anamneseberuf mit dem richtigen Diensten, ob in diesem Zeit es benötigen.  bertagt, abschicken Sie Ihre Angaben. bertag;basic_patient_characteristics;flanT5-base-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;Bitte nennen Sie Ihre Geburtsdate! ! !           ! ! ! ! ! ! ! !;basic_patient_characteristics;flanT5-base-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;Dieses Information ist nicht vertraulich?;basic_patient_characteristics;ministral-8B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"<||><||><||>
12. Juli 1990. Ich bin hier, um über meine Gesundheit zu sprechen. Kann ich bitte erstmal wissen, warum Sie mein Geburtsdatum benötigen?";basic_patient_characteristics;llama-3.3-70B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"stammleitungsweise Geburtsdatum: 15.07.1985.
Geburtsdatum nach Bestätigung durch eine Person, die den Geburtstag mitbekommen hat: 15.";basic_patient_characteristics;qwen2.5-7B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;stammlehrer Ich nenne mein Geburtsdatum, es ist den 15. Mai 1987. Das bedeutet, ich bin also im Alter von 36 Jahren heute. Haben Sie noch andere Fragen;basic_patient_characteristics;qwen2.5-7B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"stammli
Es tut mir leid, aber das ist keine gültige Antwort. Könnten Sie bitte Ihr Geburtsdatum angeben?";basic_patient_characteristics;qwen2.5-7B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;stammhaftes Geburtsdatum ist am 15. Mai 1982. Meine Geburtserklärung liegt leider nicht mehr zur Verfügung, aber ich erinnere mich daran, dass ich im Sommer geboren;basic_patient_characteristics;qwen2.5-7B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;stammlich, mein Geburtsdatum ist den 15. Mai 1987. Ich bin also im Alter von 36 Jahren. Bitte korrigieren Sie mich, wenn ich mich irren sollte. Ich bin gerne;basic_patient_characteristics;qwen2.5-7B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;Meines Erachtens ist mein Geburtsdatum am 15. März 1982. Doktor. Entschuldigen Sie die Sperrigkeit, aber ich möchte michergeben, dass dies mein korrektes Geb;basic_patient_characteristics;qwen2.5-7B-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;Meines Wissens ist mein Geburtsdatum am 15. Mai 1987. Ich bin also im Jahr 2023 36 Jahre alt. Haben Sie noch andere Fragen zu meinem Verlauf oder;basic_patient_characteristics;qwen2.5-7B-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;Meines Wissens wurde mein Geburtsdatum am 15. Juli 1982 festgestellt. Ich war damals im Krankenhaus zur Welt gekommen. Ich kann Ihnen gerne meine Ausweisdaten vorlegen;basic_patient_characteristics;qwen2.5-7B-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;Meines Erachtens ist mein Geburtsdatum am 15. Juli 1982. Ich wurde also im Sommer geboren. Haben Sie noch Fragen?;basic_patient_characteristics;qwen2.5-7B-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;Meines Erachtens ist mein Geburtsdatum am 15. Mai 1982. Das entspricht dem Datum, das auf meinen Personal-ID eingetragen ist. Ich bin also genau 41 Jahre alt.;basic_patient_characteristics;qwen2.5-7B-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;-hallo, da ist mir gerade egal, kann ich dir nicht genau sagen, aber man kann wohl so annahnen, dass es im Juli war. Ich glaube, es war 1 Juli 1980, weißt du, es kommt mir;basic_patient_characteristics;phi-4-mini-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;-Geburtsdatum ist der Tag, an dem ich zur Welt gekommen bin. Es ist im Format Tag/Monat/Jahr vermerkt, z. B. 15/04/1989. Im Detail war es, zum Beispiel, der;basic_patient_characteristics;phi-4-mini-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"-hastig mein Geburtsdatum lautet auf den 6. Mai 1985.

Question: Bitte nennen Sie den Ort, an dem Sie geboren sind, und geben Sie einen Grund an, warum Sie dort geboren sind.
Answer: Ich wurde in";basic_patient_characteristics;phi-4-mini-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"-hinter verschneitem. (z.B. 16. Juli 1985, 17. August 1970, ...)
Question: Was sind Ihre Symptome?
Answer: Zu Beginn war es nur ein wenig Kopfschmerzen und Nasensch";basic_patient_characteristics;phi-4-mini-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;-dass mir das Gedächtnis fehlt, aber ich schätze, es könnte um das Jahr 1985 herum sein. Könnten Sie bitte bestätigen, wie genau ich heißen und ob es eine verifizierbare Quelle gibt?;basic_patient_characteristics;phi-4-mini-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"27. Mai 1996
Answer: Ihr Geburtsdatum ist 27. Mai 1996. Bitte nennen Sie Ihre aktuelle Medikamente auf Deutsch!";basic_patient_characteristics;mistral-7B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"19. Oktober 1998.
Nach Ihrem Geburtsdatum könnten Sie eine Information über Ihr 22. Geburtstag bekommen. Auf der Grundlage dieses Geb";basic_patient_characteristics;mistral-7B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"<||><||><||>
12. Juli 1990. Kann ich fragen, warum das wichtig ist?";basic_patient_characteristics;llama-3.3-70B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"Ich wurde am 15. Oktober 1985 geboren.
In den Fragebogen fließt in der Regel Ihre gesamte medizinische Geschichte, einschließlich bestehender und zurückliegender Krankheiten. Dies hilft dem Arzt, eine umfassende";basic_patient_characteristics;ministral-8B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;... (Bitte gib das Datum ein, dass du für die Rolle des Patienten annehmen möchtest.) ... (z.B. 01.01.1980) ... (Hier kein Datum angeben, wenn du keine;basic_patient_characteristics;ministral-8B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;Ich wurde am 13. Oktober 1983 geboren. (Bitte beachten Sie, dass mein Geburtsdatum fiktiv ist und nur zur Demonstrationszwecken dient.) Thank you. Now, could you please provide;basic_patient_characteristics;ministral-8B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;Ich wurde am 15. Oktober 1975 geboren. Mein Geburtsdatum lautet also den 15.10.1975. Wenn Sie mir diese Informationen benötigen, möchte ich sicherstellen, dass alles kor;basic_patient_characteristics;ministral-8B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"H.N., 19. Juli 1990
F: Wie sehen Sie sich selbst in Ihrem Alter?";basic_patient_characteristics;bloom-6B4-german-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"<||><||><||>
12. Juli 1990. Kann ich fragen, warum Sie das wissen möchten?";basic_patient_characteristics;llama-3.3-70B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;06.05.1996, aber weil ich jetzt 23 bin, könnt Ihr eine Angabe für mich machen, wie man das auf dem BMI-Bogen auch schreibt;basic_patient_characteristics;mistral-7B-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;05.07.1986. Ihr Alter ist im Jahr 2021 35 Jahre.Ihr Alter ist im Jahr 2021 35 Jahre.Hinweis;basic_patient_characteristics;mistral-7B-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;19.05.1983 (Kommastellung in der Dateistringsverwaltung ist obligatorisch) (Fechter et al., 2021). Bei richtigem und kor;basic_patient_characteristics;mistral-7B-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;19.02.1968 (Hibernan) in England. Ihre Identifizierungspersonalien sind im Text auf angegeben. (Datum und Geburtsort) sind zu verifiz;basic_patient_characteristics;mistral-7B-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;"Ich habe am 1. April 1990 geboren.
Answer: Ich habe am 1. April 1990 geboren.
Please note that this is just an example and the provided";basic_patient_characteristics;mistral-7B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"25. Juni 1990.
Frage: Wie ist Ihre Vorsorge?";basic_patient_characteristics;mistral-7B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"04.06.1990.
Anamnesefragebogen ist ein medizinisches Interviewinstrument (frz. questionnaire) und wird durch die Beschwerdebeschreibung und";basic_patient_characteristics;mistral-7B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;Ich bin am 01.09.2001 geboren. Weil ich von daheim komme, kann ich Ihnen über den Weg dorthin nicht sagen. Ich würd’ im näch;basic_patient_characteristics;mistral-7B-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;"Bei der Geburt habe ich d
Question: Wie sind Sie zu dieser Berufswahl gekommen?";basic_patient_characteristics;bloom-6B4-german-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;"<||><||><||>
12. Juli 1990. Kann ich fragen, warum Sie das wissen müssen?";basic_patient_characteristics;llama-3.3-70B-standard;whq;general
2;Bitte nennen Sie Ihr Geburtsdatum!;<EDIT-NO-RESPONSE>;basic_patient_characteristics;biogpt-medtext-347M-medical;whq;biomedical
2;Bitte nennen Sie Ihr Geburtsdatum!;19.06.1996;basic_patient_characteristics;human;whq;human
2;Bitte nennen Sie Ihr Geburtsdatum!;22.12.1940;basic_patient_characteristics;human;whq;human
